user_id,n_communities,total_out_degree,out_ai_ml,out_web_frontend,out_mobile,out_cloud_devops,out_databases
11415082,2,6,0,5,1,0,0
3026578,2,6,0,1,5,0,0
11415360,2,6,0,5,0,0,1
3027083,2,6,0,3,0,0,3
3027488,2,6,0,4,0,0,2
3027890,2,6,0,3,0,0,3
7222377,2,6,0,0,5,1,0
7222555,2,6,0,5,0,0,1
7222737,2,6,0,3,3,0,0
7223059,2,6,3,0,3,0,0
11417540,2,6,1,5,0,0,0
3028965,2,6,0,0,5,1,0
3029715,2,6,0,4,2,0,0
7224290,2,6,0,4,2,0,0
7224550,2,6,0,5,0,0,1
3030376,2,6,0,0,0,5,1
7224682,2,6,0,0,0,5,1
3030425,2,6,0,4,0,0,2
7225013,2,6,0,0,5,0,1
3030926,2,6,0,4,0,0,2
3030934,2,6,0,3,3,0,0
7225294,2,6,0,5,0,0,1
7225339,2,6,1,0,0,0,5
7225988,2,6,0,5,0,0,1
3032109,2,6,0,1,0,0,5
3032303,2,6,0,0,0,2,4
3032378,2,6,0,4,0,0,2
3032505,2,6,0,4,0,0,2
7226895,2,6,0,4,0,0,2
3032736,2,6,0,0,5,0,1
3032917,2,6,0,1,5,0,0
11421611,2,6,0,3,0,0,3
11422992,2,6,1,0,0,5,0
19811869,2,6,5,1,0,0,0
11423387,2,6,0,0,0,2,4
7230001,2,6,0,5,0,1,0
3035961,2,6,0,5,1,0,0
3036070,2,6,0,5,0,0,1
3036878,2,6,3,3,0,0,0
11425998,2,6,0,5,0,0,1
7231831,2,6,0,3,0,0,3
11426144,2,6,5,0,0,1,0
7232121,2,6,0,2,0,0,4
3038839,2,6,0,5,0,1,0
15622310,2,6,0,0,0,2,4
7234000,2,6,0,4,0,0,2
7234964,2,6,0,5,1,0,0
3041085,2,6,0,0,5,0,1
3041647,2,6,3,3,0,0,0
3041848,2,6,0,5,0,1,0
3042755,2,6,0,3,0,0,3
7237354,2,6,0,5,1,0,0
11431678,2,6,0,4,2,0,0
3044791,2,6,0,3,0,0,3
7241016,2,6,0,0,5,0,1
3046950,2,6,0,0,5,1,0
3047500,2,6,0,5,0,1,0
3048243,2,6,0,2,0,0,4
3048363,2,6,0,1,0,0,5
7242722,2,6,0,4,2,0,0
3048890,2,6,0,1,0,0,5
7243401,2,6,0,4,2,0,0
3049126,2,6,0,3,0,0,3
3049344,2,6,0,0,1,0,5
3049500,2,6,0,3,0,0,3
7244426,2,6,0,4,0,0,2
3050402,2,6,0,5,0,0,1
3050786,2,6,1,0,0,5,0
19828119,2,6,3,3,0,0,0
3051448,2,6,0,5,0,0,1
3051495,2,6,1,5,0,0,0
7245855,2,6,0,4,0,2,0
3051593,2,6,0,0,5,0,1
3051620,2,6,0,1,5,0,0
3052136,2,6,0,4,0,0,2
7247554,2,6,0,2,4,0,0
7247925,2,6,0,5,1,0,0
7248348,2,6,0,5,1,0,0
3054114,2,6,4,2,0,0,0
3054241,2,6,0,5,0,0,1
7248882,2,6,0,5,1,0,0
15637723,2,6,0,0,0,1,5
3054855,2,6,0,5,0,0,1
11443623,2,6,5,1,0,0,0
7251208,2,6,0,5,1,0,0
3057168,2,6,0,1,0,0,5
11445796,2,6,0,5,0,1,0
3057228,2,6,0,1,5,0,0
3057323,2,6,0,1,5,0,0
11446138,2,6,0,5,1,0,0
3058368,2,6,0,0,2,0,4
3058648,2,6,0,2,4,0,0
3058726,2,6,0,1,5,0,0
3058736,2,6,0,5,0,0,1
11447720,2,6,0,5,0,0,1
7253634,2,6,0,3,3,0,0
3059536,2,6,0,0,5,1,0
7253944,2,6,0,4,2,0,0
19837400,2,6,0,5,0,0,1
3060305,2,6,0,1,5,0,0
7254773,2,6,0,4,0,0,2
7255183,2,6,0,1,0,0,5
3061258,2,6,5,0,0,0,1
3061737,2,6,0,3,0,0,3
7256601,2,6,0,0,0,1,5
3062329,2,6,0,3,0,0,3
7256886,2,6,0,5,0,0,1
7256930,2,6,0,5,1,0,0
7257165,2,6,0,2,4,0,0
7258185,2,6,4,0,2,0,0
3064020,2,6,0,4,2,0,0
11452725,2,6,0,5,1,0,0
11452996,2,6,5,1,0,0,0
3064427,2,6,0,4,0,0,2
3064441,2,6,0,4,0,0,2
7259602,2,6,5,0,0,0,1
7259983,2,6,0,2,4,0,0
3066059,2,6,0,4,0,0,2
7261311,2,6,0,5,0,0,1
3067042,2,6,0,2,0,0,4
3067199,2,6,0,0,0,3,3
3067234,2,6,0,4,0,0,2
3067878,2,6,0,2,0,0,4
3067965,2,6,2,0,4,0,0
7262484,2,6,1,0,0,5,0
3069271,2,6,0,4,0,0,2
7263836,2,6,0,0,1,0,5
3069618,2,6,0,4,0,0,2
3069707,2,6,0,5,0,1,0
3070804,2,6,0,3,3,0,0
7265288,2,6,0,5,0,0,1
3071004,2,6,0,5,0,0,1
3071052,2,6,0,5,0,0,1
7265539,2,6,0,5,1,0,0
7265848,2,6,2,4,0,0,0
7266043,2,6,0,5,1,0,0
3071867,2,6,0,5,1,0,0
3072640,2,6,0,0,0,2,4
7266996,2,6,0,3,3,0,0
7267089,2,6,0,5,0,0,1
19850415,2,6,5,0,0,1,0
7267608,2,6,0,3,0,0,3
7267967,2,6,0,0,5,0,1
3073905,2,6,0,5,1,0,0
3073962,2,6,0,1,0,5,0
19851303,2,6,0,5,0,0,1
3074346,2,6,0,5,0,0,1
3074541,2,6,0,5,0,0,1
3075054,2,6,0,3,3,0,0
3075373,2,6,0,5,1,0,0
3075548,2,6,0,4,0,0,2
3075755,2,6,0,5,0,1,0
11464797,2,6,0,4,0,2,0
19853762,2,6,0,5,0,1,0
3076834,2,6,0,3,3,0,0
19854159,2,6,5,0,0,0,1
7271827,2,6,0,2,4,0,0
7272258,2,6,0,1,0,5,0
3078347,2,6,0,4,2,0,0
11467130,2,6,0,2,4,0,0
3078887,2,6,5,0,1,0,0
3079102,2,6,0,5,0,0,1
7273579,2,6,0,3,3,0,0
7274242,2,6,0,0,5,0,1
3080052,2,6,0,0,0,5,1
3080063,2,6,0,3,0,0,3
3080422,2,6,0,0,2,0,4
11469633,2,6,0,5,0,0,1
3081030,2,6,0,0,1,0,5
11469677,2,6,0,2,0,0,4
7275708,2,6,0,4,2,0,0
3081438,2,6,0,1,0,5,0
7275814,2,6,0,3,0,0,3
3081987,2,6,0,3,0,3,0
3083094,2,6,5,1,0,0,0
7277537,2,6,0,2,4,0,0
3083413,2,6,0,1,0,5,0
7277753,2,6,0,4,2,0,0
3083791,2,6,0,4,0,0,2
3084115,2,6,0,5,0,1,0
19861380,2,6,0,1,0,0,5
3084595,2,6,0,0,4,0,2
3084911,2,6,5,0,0,0,1
3084933,2,6,0,4,0,2,0
3085040,2,6,0,1,5,0,0
3085821,2,6,0,5,1,0,0
19863556,2,6,0,2,0,0,4
3086910,2,6,0,5,0,0,1
3087119,2,6,0,3,3,0,0
3087386,2,6,5,0,0,1,0
11476013,2,6,0,3,0,3,0
3087495,2,6,0,5,0,0,1
11476283,2,6,0,5,0,0,1
19864906,2,6,0,5,0,0,1
11476634,2,6,0,3,3,0,0
7283768,2,6,0,1,0,0,5
7284076,2,6,0,2,0,0,4
3090877,2,6,0,4,0,0,2
7286050,2,6,0,2,4,0,0
11480534,2,6,0,3,3,0,0
11480663,2,6,0,0,5,0,1
7286652,2,6,0,4,0,0,2
3092498,2,6,0,0,5,0,1
19869931,2,6,0,5,1,0,0
7287022,2,6,0,4,2,0,0
3093584,2,6,0,5,0,0,1
3093799,2,6,0,1,5,0,0
7288631,2,6,0,0,5,0,1
11483132,2,6,2,0,0,0,4
7288861,2,6,0,5,0,1,0
7289038,2,6,0,4,0,0,2
7289220,2,6,4,2,0,0,0
3095084,2,6,0,4,0,0,2
3095702,2,6,0,3,0,0,3
7290225,2,6,0,1,0,0,5
3096206,2,6,0,5,1,0,0
7290577,2,6,0,0,5,1,0
11484914,2,6,0,5,1,0,0
3096646,2,6,0,5,1,0,0
7290993,2,6,0,0,1,0,5
7291590,2,6,1,5,0,0,0
7292043,2,6,0,0,0,5,1
3098277,2,6,0,5,0,0,1
15681533,2,6,0,5,0,0,1
7293847,2,6,0,5,0,1,0
3099814,2,6,0,4,0,0,2
3099816,2,6,0,5,1,0,0
19877425,2,6,3,3,0,0,0
11489220,2,6,0,5,0,1,0
19878001,2,6,1,0,0,0,5
19879044,2,6,0,5,1,0,0
3101988,2,6,0,5,0,0,1
3101994,2,6,0,5,0,1,0
3102066,2,6,0,2,0,0,4
7296480,2,6,0,0,2,4,0
7296543,2,6,0,5,1,0,0
11491070,2,6,0,5,0,0,1
7296827,2,6,0,2,0,0,4
3102543,2,6,0,4,0,0,2
3102871,2,6,0,4,2,0,0
3103108,2,6,0,5,0,1,0
3103310,2,6,0,0,5,0,1
11492061,2,6,0,0,1,5,0
3103618,2,6,0,5,0,0,1
7298277,2,6,5,1,0,0,0
3104008,2,6,0,3,0,0,3
7298407,2,6,0,5,0,1,0
3105573,2,6,0,3,0,0,3
7299979,2,6,0,0,0,2,4
7300163,2,6,0,5,0,0,1
3106207,2,6,0,5,0,0,1
3106575,2,6,0,1,5,0,0
7301156,2,6,0,0,5,1,0
3106974,2,6,0,5,0,0,1
3106988,2,6,0,1,0,0,5
7301367,2,6,1,5,0,0,0
3107107,2,6,0,2,0,0,4
19884490,2,6,0,0,5,0,1
3107525,2,6,0,5,0,0,1
7301965,2,6,0,1,0,0,5
7302207,2,6,0,5,0,0,1
11497089,2,6,5,1,0,0,0
3108525,2,6,0,4,0,0,2
7303466,2,6,2,0,0,0,4
3109659,2,6,0,2,0,0,4
11498499,2,6,0,5,1,0,0
3110287,2,6,0,5,0,0,1
3110403,2,6,0,1,0,0,5
3110797,2,6,0,5,0,1,0
3111993,2,6,0,5,0,0,1
3112364,2,6,0,5,0,0,1
3113435,2,6,0,2,0,0,4
7308135,2,6,0,3,0,0,3
3113862,2,6,0,1,0,0,5
11502506,2,6,0,0,3,3,0
3113916,2,6,0,4,2,0,0
7308474,2,6,0,2,0,0,4
3114631,2,6,0,3,0,0,3
7308950,2,6,0,5,1,0,0
7309431,2,6,0,5,1,0,0
3115265,2,6,0,5,0,0,1
3115962,2,6,0,0,5,1,0
3116055,2,6,0,1,5,0,0
7310435,2,6,0,5,0,0,1
11506005,2,6,0,5,1,0,0
3117555,2,6,0,5,1,0,0
3117586,2,6,0,5,0,0,1
3118062,2,6,0,1,5,0,0
3118467,2,6,0,5,0,0,1
7313452,2,6,0,4,2,0,0
3119474,2,6,0,2,4,0,0
3119599,2,6,0,4,0,0,2
3119752,2,6,0,0,5,1,0
7314108,2,6,0,3,0,0,3
7314198,2,6,0,5,0,0,1
11508560,2,6,0,3,0,0,3
3120232,2,6,0,3,0,0,3
3120253,2,6,0,0,0,1,5
7314678,2,6,0,4,0,2,0
3120677,2,6,0,4,2,0,0
7315047,2,6,0,0,5,0,1
7315159,2,6,5,1,0,0,0
3120933,2,6,0,5,1,0,0
3121310,2,6,5,1,0,0,0
7316214,2,6,3,3,0,0,0
3123201,2,6,0,0,5,0,1
3123649,2,6,0,4,0,0,2
15707295,2,6,0,5,0,1,0
3124680,2,6,3,3,0,0,0
3124743,2,6,0,5,0,0,1
7319250,2,6,5,0,0,0,1
3125112,2,6,0,5,0,0,1
3125190,2,6,0,3,0,0,3
3125231,2,6,0,5,0,0,1
11514110,2,6,0,4,0,0,2
7320266,2,6,0,0,0,2,4
3126085,2,6,2,4,0,0,0
3126107,2,6,0,5,1,0,0
7320570,2,6,0,3,0,0,3
3128481,2,6,0,0,5,0,1
15711492,2,6,0,0,4,2,0
7322970,2,6,0,0,1,5,0
3128761,2,6,0,3,0,0,3
11517677,2,6,0,0,5,1,0
11519008,2,6,0,5,0,0,1
7324721,2,6,5,0,1,0,0
7325569,2,6,0,5,1,0,0
11520401,2,6,0,0,0,3,3
3131873,2,6,0,1,0,0,5
3132208,2,6,0,5,1,0,0
7326759,2,6,0,4,0,0,2
3132623,2,6,0,3,0,0,3
7327178,2,6,0,0,5,1,0
3133249,2,6,0,0,2,0,4
7327616,2,6,5,0,0,1,0
3133383,2,6,0,4,0,0,2
15716611,2,6,0,3,0,3,0
15716679,2,6,1,5,0,0,0
15716921,2,6,0,0,0,4,2
3134155,2,6,0,4,0,0,2
7328556,2,6,0,3,3,0,0
3135511,2,6,0,5,1,0,0
3136618,2,6,0,0,5,1,0
3137099,2,6,0,3,0,0,3
7331630,2,6,0,0,0,2,4
3138143,2,6,0,5,0,0,1
3138614,2,6,0,5,1,0,0
11527244,2,6,0,1,0,0,5
11527911,2,6,0,5,0,1,0
3139391,2,6,0,3,0,3,0
7333809,2,6,0,5,0,0,1
3139815,2,6,0,5,0,0,1
11528516,2,6,0,2,0,4,0
7334422,2,6,0,5,0,0,1
15723533,2,6,0,2,0,0,4
3140724,2,6,1,0,0,0,5
3140892,2,6,2,0,4,0,0
15724440,2,6,0,5,0,0,1
7335848,2,6,0,5,0,0,1
3141596,2,6,0,3,0,0,3
7336442,2,6,1,5,0,0,0
3142205,2,6,5,0,0,0,1
3142365,2,6,1,0,5,0,0
7336789,2,6,1,5,0,0,0
11531128,2,6,0,0,0,3,3
3143141,2,6,0,5,0,0,1
3143640,2,6,0,3,0,0,3
7338045,2,6,0,4,0,0,2
7338187,2,6,0,5,0,0,1
3144340,2,6,0,0,1,0,5
3144403,2,6,5,0,1,0,0
7339417,2,6,0,5,0,0,1
3145132,2,6,0,0,0,4,2
3145245,2,6,0,5,0,0,1
3145506,2,6,0,4,0,0,2
7339867,2,6,0,4,0,0,2
3145795,2,6,0,4,0,2,0
3146111,2,6,0,0,5,0,1
3146660,2,6,0,1,5,0,0
3146979,2,6,0,0,5,0,1
3147027,2,6,0,3,0,0,3
3147071,2,6,0,5,0,0,1
3147305,2,6,0,4,2,0,0
3147332,2,6,0,5,0,0,1
7341759,2,6,0,5,0,1,0
3147853,2,6,5,1,0,0,0
3147907,2,6,0,2,0,0,4
11536609,2,6,0,1,0,5,0
3148151,2,6,0,4,0,0,2
11537360,2,6,0,5,0,0,1
7343247,2,6,0,5,0,0,1
7343259,2,6,0,4,2,0,0
3148955,2,6,0,1,0,0,5
3149195,2,6,0,5,1,0,0
3149255,2,6,0,3,0,0,3
3150338,2,6,0,0,0,5,1
7344796,2,6,0,4,0,0,2
11539366,2,6,0,2,0,4,0
3150936,2,6,0,0,1,0,5
3151214,2,6,0,5,1,0,0
3151440,2,6,0,2,4,0,0
11540518,2,6,0,4,2,0,0
3152067,2,6,0,1,5,0,0
7346426,2,6,0,1,5,0,0
7346486,2,6,0,5,1,0,0
3152587,2,6,0,4,0,0,2
3152600,2,6,5,1,0,0,0
3153224,2,6,0,1,0,0,5
3153340,2,6,0,5,0,0,1
3154217,2,6,0,0,2,0,4
7348699,2,6,0,3,0,0,3
7348760,2,6,0,3,0,0,3
3154761,2,6,0,0,0,1,5
7349106,2,6,0,3,3,0,0
3155189,2,6,0,5,0,0,1
7349964,2,6,1,5,0,0,0
3155705,2,6,0,5,0,0,1
3156036,2,6,0,5,0,0,1
7350609,2,6,0,5,0,0,1
19933529,2,6,0,5,1,0,0
15739324,2,6,0,0,5,1,0
3156828,2,6,0,0,1,0,5
11545672,2,6,0,0,5,1,0
3157199,2,6,0,1,5,0,0
3157237,2,6,0,4,2,0,0
3157429,2,6,3,0,0,0,3
3157485,2,6,0,1,5,0,0
11546127,2,6,0,1,5,0,0
3157779,2,6,0,1,5,0,0
3157899,2,6,0,2,4,0,0
3158178,2,6,0,0,1,5,0
3158212,2,6,0,1,0,0,5
3158545,2,6,0,5,0,0,1
3158910,2,6,0,5,0,0,1
3159987,2,6,0,1,0,5,0
3160060,2,6,0,5,1,0,0
7354663,2,6,0,3,3,0,0
3160396,2,6,0,4,0,0,2
3160473,2,6,0,4,2,0,0
3160920,2,6,1,0,0,0,5
7355644,2,6,0,5,0,0,1
15745913,2,6,0,0,0,5,1
3163144,2,6,0,4,0,0,2
3163607,2,6,4,2,0,0,0
3164471,2,6,0,0,5,0,1
3164801,2,6,0,4,0,2,0
15747971,2,6,0,0,0,5,1
3165190,2,6,0,2,0,4,0
11555177,2,6,0,1,5,0,0
3166663,2,6,0,5,1,0,0
3166956,2,6,0,3,0,0,3
11555726,2,6,0,1,5,0,0
3167365,2,6,0,4,0,0,2
3167370,2,6,5,1,0,0,0
3167730,2,6,0,4,0,0,2
3167919,2,6,0,4,0,0,2
15750867,2,6,0,0,5,1,0
3168067,2,6,0,5,0,0,1
11557256,2,6,0,2,4,0,0
7363234,2,6,0,0,5,0,1
19946402,2,6,0,1,5,0,0
3169414,2,6,0,4,0,0,2
3169795,2,6,0,0,5,0,1
3170224,2,6,0,5,0,0,1
3170442,2,6,1,5,0,0,0
3170463,2,6,0,5,1,0,0
3170559,2,6,5,0,0,0,1
3170879,2,6,0,3,0,0,3
7365518,2,6,0,5,0,0,1
7365545,2,6,0,1,5,0,0
3171813,2,6,0,2,4,0,0
11560544,2,6,0,1,5,0,0
15754871,2,6,0,1,5,0,0
7366463,2,6,0,1,0,0,5
11560993,2,6,0,2,0,0,4
11561236,2,6,5,1,0,0,0
3172693,2,6,0,0,0,5,1
3172779,2,6,0,4,2,0,0
3173316,2,6,0,4,2,0,0
7368003,2,6,0,5,1,0,0
3173965,2,6,0,1,5,0,0
3174044,2,6,0,5,1,0,0
11562809,2,6,1,5,0,0,0
7369017,2,6,0,4,2,0,0
3174773,2,6,4,0,0,0,2
3175384,2,6,0,0,0,2,4
3175495,2,6,0,5,1,0,0
7369920,2,6,0,3,3,0,0
3175642,2,6,0,5,0,0,1
3176369,2,6,0,2,0,0,4
3177439,2,6,0,0,4,0,2
11566049,2,6,0,1,0,5,0
3177661,2,6,5,1,0,0,0
7372199,2,6,0,5,0,0,1
7372237,2,6,5,0,0,0,1
11566859,2,6,0,5,0,0,1
3178252,2,6,0,5,1,0,0
7373868,2,6,0,2,0,4,0
7374066,2,6,0,4,0,0,2
11568578,2,6,0,3,3,0,0
3180411,2,6,0,5,0,0,1
7375343,2,6,0,5,0,0,1
3181051,2,6,0,5,1,0,0
7375814,2,6,5,1,0,0,0
11570237,2,6,0,0,5,1,0
7376038,2,6,3,3,0,0,0
3181741,2,6,0,5,1,0,0
7376238,2,6,0,3,0,0,3
7376520,2,6,0,1,0,0,5
3182645,2,6,0,1,5,0,0
11571752,2,6,1,0,5,0,0
7377528,2,6,0,0,5,1,0
11571904,2,6,0,0,0,2,4
11572313,2,6,0,5,0,1,0
3183944,2,6,0,5,0,1,0
3184884,2,6,0,5,0,0,1
3184971,2,6,0,1,5,0,0
3185051,2,6,0,5,0,0,1
3185457,2,6,0,1,5,0,0
11574292,2,6,1,0,5,0,0
3185802,2,6,1,0,0,0,5
3186124,2,6,0,5,0,0,1
7380930,2,6,0,0,0,5,1
7382173,2,6,0,5,0,0,1
3187885,2,6,0,4,2,0,0
7383049,2,6,1,5,0,0,0
3189398,2,6,0,4,0,0,2
15772513,2,6,0,2,4,0,0
7384097,2,6,5,0,1,0,0
3189850,2,6,0,3,0,0,3
15773050,2,6,0,0,5,0,1
7384655,2,6,5,0,1,0,0
7384794,2,6,0,1,0,0,5
11579490,2,6,0,5,0,0,1
7385566,2,6,0,4,0,2,0
15774514,2,6,1,0,0,5,0
3191900,2,6,0,4,0,0,2
3191950,2,6,0,5,1,0,0
3192775,2,6,0,2,0,4,0
11581489,2,6,5,0,0,0,1
7387571,2,6,0,5,0,0,1
3193542,2,6,2,4,0,0,0
3194054,2,6,0,5,1,0,0
3194525,2,6,0,4,0,0,2
3194859,2,6,0,3,0,0,3
7389237,2,6,0,1,5,0,0
3195319,2,6,0,5,1,0,0
3195451,2,6,5,0,0,0,1
3195481,2,6,0,0,5,0,1
11584572,2,6,0,2,4,0,0
7391387,2,6,0,0,5,0,1
3197487,2,6,0,5,1,0,0
3197684,2,6,0,3,3,0,0
7392282,2,6,0,4,0,0,2
3197998,2,6,0,4,0,0,2
3198100,2,6,0,4,0,0,2
3198157,2,6,0,0,5,1,0
11587230,2,6,0,3,0,0,3
15781662,2,6,0,4,2,0,0
11588445,2,6,0,2,4,0,0
15782961,2,6,0,5,0,0,1
11588834,2,6,0,4,0,0,2
11588855,2,6,0,5,1,0,0
15783226,2,6,0,4,2,0,0
19977659,2,6,0,0,0,3,3
19977737,2,6,0,0,0,5,1
15783653,2,6,0,5,1,0,0
3201111,2,6,4,0,2,0,0
7396398,2,6,5,0,0,1,0
7396910,2,6,0,1,0,0,5
3202751,2,6,0,0,5,0,1
7397102,2,6,0,0,0,5,1
7397403,2,6,0,5,0,1,0
11592771,2,6,5,0,0,0,1
11592991,2,6,1,0,5,0,0
3204861,2,6,0,2,0,0,4
3206020,2,6,0,3,3,0,0
3206049,2,6,0,5,0,1,0
3206099,2,6,0,5,0,0,1
11594907,2,6,0,1,0,0,5
7400625,2,6,5,0,0,1,0
7401495,2,6,0,5,0,0,1
3207222,2,6,0,0,0,1,5
3207593,2,6,0,4,2,0,0
11596915,2,6,0,1,0,0,5
3208897,2,6,0,5,0,0,1
19986141,2,6,0,5,1,0,0
7403546,2,6,0,0,5,1,0
7404617,2,6,0,3,3,0,0
3210431,2,6,0,3,0,0,3
7405050,2,6,0,3,3,0,0
3210888,2,6,0,2,4,0,0
7405943,2,6,0,2,4,0,0
3211696,2,6,1,5,0,0,0
7406635,2,6,0,5,0,1,0
3212601,2,6,0,5,0,0,1
3212968,2,6,0,4,0,0,2
3213089,2,6,0,1,0,0,5
11601748,2,6,0,3,3,0,0
11602126,2,6,2,4,0,0,0
3213566,2,6,4,0,0,2,0
3214069,2,6,0,4,0,0,2
3214668,2,6,4,0,2,0,0
3214739,2,6,0,1,5,0,0
3215241,2,6,0,5,0,0,1
3215673,2,6,0,1,0,0,5
3216017,2,6,0,3,3,0,0
7410492,2,6,5,1,0,0,0
7410529,2,6,0,5,0,1,0
15799808,2,6,0,4,0,0,2
3216929,2,6,0,3,0,0,3
3217203,2,6,0,1,5,0,0
3217843,2,6,0,4,0,0,2
3218121,2,6,0,3,3,0,0
11606903,2,6,1,0,0,5,0
3218479,2,6,0,5,0,0,1
11607220,2,6,0,1,5,0,0
19996036,2,6,0,0,5,1,0
7413370,2,6,0,0,5,1,0
3219348,2,6,0,4,0,0,2
7414323,2,6,0,0,4,2,0
3220055,2,6,0,4,0,0,2
7415080,2,6,0,4,2,0,0
3220887,2,6,0,4,0,0,2
7415199,2,6,5,0,0,0,1
3221282,2,6,0,2,0,0,4
3221397,2,6,0,0,0,5,1
11610123,2,6,4,0,0,2,0
7416647,2,6,0,0,0,3,3
19999905,2,6,0,5,1,0,0
11611305,2,6,0,1,5,0,0
7417070,2,6,4,2,0,0,0
3223052,2,6,0,1,5,0,0
15806346,2,6,0,5,0,0,1
7417935,2,6,0,1,5,0,0
7418045,2,6,5,1,0,0,0
15807651,2,6,0,4,0,0,2
3224874,2,6,0,5,1,0,0
11614890,2,6,2,0,4,0,0
7420973,2,6,0,3,0,0,3
3226695,2,6,0,5,1,0,0
7421041,2,6,0,1,5,0,0
3227568,2,6,0,4,0,0,2
7421972,2,6,0,5,1,0,0
7422186,2,6,0,1,5,0,0
7422689,2,6,0,5,1,0,0
3229030,2,6,0,2,0,0,4
3229075,2,6,0,5,0,0,1
7423671,2,6,0,3,3,0,0
3229779,2,6,0,5,0,1,0
7424375,2,6,0,2,4,0,0
15813132,2,6,4,2,0,0,0
3230409,2,6,0,0,0,5,1
11619609,2,6,0,5,1,0,0
7425518,2,6,0,4,2,0,0
3231879,2,6,0,2,0,0,4
3231895,2,6,0,5,0,0,1
3232095,2,6,0,2,0,0,4
7427049,2,6,0,4,0,0,2
3233055,2,6,2,4,0,0,0
11622329,2,6,0,2,0,0,4
7428511,2,6,0,4,2,0,0
3234532,2,6,0,3,0,0,3
7429200,2,6,0,0,0,3,3
7430141,2,6,0,3,0,0,3
11625113,2,6,0,0,5,1,0
7431470,2,6,0,0,5,1,0
15820207,2,6,5,0,0,1,0
7432096,2,6,1,0,5,0,0
3237900,2,6,0,2,4,0,0
7432292,2,6,0,5,0,0,1
3238060,2,6,0,2,0,0,4
3238301,2,6,0,2,4,0,0
3238390,2,6,0,2,0,0,4
3239091,2,6,0,5,1,0,0
3240584,2,6,0,4,0,0,2
11629489,2,6,0,4,0,2,0
7435198,2,6,0,1,0,0,5
7435643,2,6,0,5,0,1,0
3241844,2,6,0,4,0,0,2
3241982,2,6,0,0,0,3,3
3242010,2,6,5,0,0,1,0
3242147,2,6,0,3,0,0,3
3242161,2,6,5,1,0,0,0
3242671,2,6,0,1,0,5,0
20020135,2,6,0,3,0,3,0
3243080,2,6,0,0,5,0,1
3243973,2,6,0,4,0,0,2
3244611,2,6,0,3,3,0,0
7439393,2,6,0,3,0,0,3
3245940,2,6,0,0,0,5,1
7440256,2,6,0,0,5,1,0
11634793,2,6,0,3,3,0,0
3247259,2,6,0,5,1,0,0
3247263,2,6,0,5,1,0,0
11637956,2,6,0,5,0,0,1
3250052,2,6,0,5,0,1,0
3250535,2,6,5,0,0,1,0
11639490,2,6,0,4,0,0,2
7445403,2,6,0,0,5,1,0
3251262,2,6,0,5,0,0,1
3251282,2,6,0,5,0,0,1
7446703,2,6,0,5,0,1,0
3252625,2,6,4,0,0,2,0
3252861,2,6,0,5,0,0,1
7447216,2,6,0,1,5,0,0
7447421,2,6,0,5,0,0,1
7447427,2,6,3,3,0,0,0
11641732,2,6,1,5,0,0,0
11642086,2,6,0,5,0,0,1
3253827,2,6,0,1,5,0,0
3254706,2,6,0,5,1,0,0
7449632,2,6,0,3,3,0,0
7449741,2,6,0,4,0,0,2
3255955,2,6,0,5,0,0,1
7450286,2,6,0,2,0,0,4
7450485,2,6,5,1,0,0,0
3256316,2,6,0,0,5,1,0
3256676,2,6,0,4,2,0,0
11645474,2,6,0,3,0,0,3
3256901,2,6,0,5,0,0,1
3257689,2,6,2,4,0,0,0
3257826,2,6,5,0,0,0,1
7452130,2,6,0,3,0,0,3
3258626,2,6,0,5,1,0,0
7453266,2,6,0,5,1,0,0
7454056,2,6,0,1,5,0,0
3259983,2,6,0,5,0,0,1
15843216,2,6,0,5,0,1,0
3260353,2,6,0,2,0,0,4
11649057,2,6,0,5,0,0,1
11649272,2,6,0,5,1,0,0
20038057,2,6,0,5,0,1,0
7455346,2,6,0,1,5,0,0
3261128,2,6,0,0,5,1,0
15844181,2,6,0,5,0,0,1
3261539,2,6,0,0,5,0,1
3261795,2,6,0,1,0,0,5
3261937,2,6,0,3,0,0,3
11650712,2,6,0,5,0,0,1
3262640,2,6,0,1,0,0,5
3262916,2,6,0,4,0,0,2
3263036,2,6,0,3,0,0,3
3263041,2,6,0,0,0,5,1
3264180,2,6,0,2,4,0,0
3264407,2,6,0,2,4,0,0
3264672,2,6,0,2,0,0,4
3265404,2,6,0,4,2,0,0
7460218,2,6,0,5,0,1,0
3266110,2,6,4,0,0,0,2
11655173,2,6,0,5,0,0,1
7460995,2,6,0,4,0,0,2
3267053,2,6,0,1,0,0,5
11655828,2,6,0,4,2,0,0
11656350,2,6,5,0,0,0,1
3267791,2,6,0,5,1,0,0
3268105,2,6,0,3,0,0,3
7462427,2,6,0,4,0,0,2
7462668,2,6,0,5,1,0,0
3268370,2,6,0,5,0,0,1
11658529,2,6,0,5,0,1,0
11659172,2,6,0,1,5,0,0
7465231,2,6,0,5,0,0,1
7465314,2,6,0,0,5,1,0
20048496,2,6,0,5,1,0,0
3272852,2,6,0,5,0,0,1
11661978,2,6,4,0,0,0,2
7467730,2,6,0,1,0,0,5
11662383,2,6,0,2,0,0,4
7468756,2,6,0,5,0,1,0
3274481,2,6,0,3,0,0,3
7468800,2,6,0,4,2,0,0
3274745,2,6,0,3,3,0,0
7469261,2,6,0,2,4,0,0
